origin_index,origin_timestamp,split,history_start_index,history_end_index,history_steps,history_hours,maximum_interpolated_fraction,target_index_h60,target_timestamp_h60,target_index_h120,target_timestamp_h120,target_index_h240,target_timestamp_h240,target_index_h480,target_timestamp_h480
49671,2026-08-06 23:24:00,test,49312,49671,360,24,0.15,49686,2026-08-07 00:24:00,49701,2026-08-07 01:24:00,49731,2026-08-07 03:24:00,49791,2026-08-07 07:24:00
49673,2026-08-06 23:32:00,test,49314,49673,360,24,0.15,49688,2026-08-07 00:32:00,49703,2026-08-07 01:32:00,49733,2026-08-07 03:32:00,49793,2026-08-07 07:32:00
49674,2026-08-06 23:36:00,test,49315,49674,360,24,0.15,49689,2026-08-07 00:36:00,49704,2026-08-07 01:36:00,49734,2026-08-07 03:36:00,49794,2026-08-07 07:36:00
49675,2026-08-06 23:40:00,test,49316,49675,360,24,0.15,49690,2026-08-07 00:40:00,49705,2026-08-07 01:40:00,49735,2026-08-07 03:40:00,49795,2026-08-07 07:40:00
49677,2026-08-06 23:48:00,test,49318,49677,360,24,0.15,49692,2026-08-07 00:48:00,49707,2026-08-07 01:48:00,49737,2026-08-07 03:48:00,49797,2026-08-07 07:48:00
49678,2026-08-06 23:52:00,test,49319,49678,360,24,0.15,49693,2026-08-07 00:52:00,49708,2026-08-07 01:52:00,49738,2026-08-07 03:52:00,49798,2026-08-07 07:52:00
49679,2026-08-06 23:56:00,test,49320,49679,360,24,0.15,49694,2026-08-07 00:56:00,49709,2026-08-07 01:56:00,49739,2026-08-07 03:56:00,49799,2026-08-07 07:56:00
49681,2026-08-07 00:04:00,test,49322,49681,360,24,0.15,49696,2026-08-07 01:04:00,49711,2026-08-07 02:04:00,49741,2026-08-07 04:04:00,49801,2026-08-07 08:04:00
49682,2026-08-07 00:08:00,test,49323,49682,360,24,0.15,49697,2026-08-07 01:08:00,49712,2026-08-07 02:08:00,49742,2026-08-07 04:08:00,49802,2026-08-07 08:08:00
49684,2026-08-07 00:16:00,test,49325,49684,360,24,0.15,49699,2026-08-07 01:16:00,49714,2026-08-07 02:16:00,49744,2026-08-07 04:16:00,49804,2026-08-07 08:16:00
49685,2026-08-07 00:20:00,test,49326,49685,360,24,0.15,49700,2026-08-07 01:20:00,49715,2026-08-07 02:20:00,49745,2026-08-07 04:20:00,49805,2026-08-07 08:20:00
49686,2026-08-07 00:24:00,test,49327,49686,360,24,0.15,49701,2026-08-07 01:24:00,49716,2026-08-07 02:24:00,49746,2026-08-07 04:24:00,49806,2026-08-07 08:24:00
49688,2026-08-07 00:32:00,test,49329,49688,360,24,0.15,49703,2026-08-07 01:32:00,49718,2026-08-07 02:32:00,49748,2026-08-07 04:32:00,49808,2026-08-07 08:32:00
49689,2026-08-07 00:36:00,test,49330,49689,360,24,0.15,49704,2026-08-07 01:36:00,49719,2026-08-07 02:36:00,49749,2026-08-07 04:36:00,49809,2026-08-07 08:36:00
49690,2026-08-07 00:40:00,test,49331,49690,360,24,0.15,49705,2026-08-07 01:40:00,49720,2026-08-07 02:40:00,49750,2026-08-07 04:40:00,49810,2026-08-07 08:40:00
49691,2026-08-07 00:44:00,test,49332,49691,360,24,0.15,49706,2026-08-07 01:44:00,49721,2026-08-07 02:44:00,49751,2026-08-07 04:44:00,49811,2026-08-07 08:44:00
49695,2026-08-07 01:00:00,test,49336,49695,360,24,0.15,49710,2026-08-07 02:00:00,49725,2026-08-07 03:00:00,49755,2026-08-07 05:00:00,49815,2026-08-07 09:00:00
49696,2026-08-07 01:04:00,test,49337,49696,360,24,0.15,49711,2026-08-07 02:04:00,49726,2026-08-07 03:04:00,49756,2026-08-07 05:04:00,49816,2026-08-07 09:04:00
49697,2026-08-07 01:08:00,test,49338,49697,360,24,0.15,49712,2026-08-07 02:08:00,49727,2026-08-07 03:08:00,49757,2026-08-07 05:08:00,49817,2026-08-07 09:08:00
49698,2026-08-07 01:12:00,test,49339,49698,360,24,0.15,49713,2026-08-07 02:12:00,49728,2026-08-07 03:12:00,49758,2026-08-07 05:12:00,49818,2026-08-07 09:12:00
49699,2026-08-07 01:16:00,test,49340,49699,360,24,0.15,49714,2026-08-07 02:16:00,49729,2026-08-07 03:16:00,49759,2026-08-07 05:16:00,49819,2026-08-07 09:16:00
49701,2026-08-07 01:24:00,test,49342,49701,360,24,0.15,49716,2026-08-07 02:24:00,49731,2026-08-07 03:24:00,49761,2026-08-07 05:24:00,49821,2026-08-07 09:24:00
49702,2026-08-07 01:28:00,test,49343,49702,360,24,0.15,49717,2026-08-07 02:28:00,49732,2026-08-07 03:28:00,49762,2026-08-07 05:28:00,49822,2026-08-07 09:28:00
49703,2026-08-07 01:32:00,test,49344,49703,360,24,0.15,49718,2026-08-07 02:32:00,49733,2026-08-07 03:32:00,49763,2026-08-07 05:32:00,49823,2026-08-07 09:32:00
49704,2026-08-07 01:36:00,test,49345,49704,360,24,0.15,49719,2026-08-07 02:36:00,49734,2026-08-07 03:36:00,49764,2026-08-07 05:36:00,49824,2026-08-07 09:36:00
49705,2026-08-07 01:40:00,test,49346,49705,360,24,0.15,49720,2026-08-07 02:40:00,49735,2026-08-07 03:40:00,49765,2026-08-07 05:40:00,49825,2026-08-07 09:40:00
49709,2026-08-07 01:56:00,test,49350,49709,360,24,0.15,49724,2026-08-07 02:56:00,49739,2026-08-07 03:56:00,49769,2026-08-07 05:56:00,49829,2026-08-07 09:56:00
49710,2026-08-07 02:00:00,test,49351,49710,360,24,0.15,49725,2026-08-07 03:00:00,49740,2026-08-07 04:00:00,49770,2026-08-07 06:00:00,49830,2026-08-07 10:00:00
49712,2026-08-07 02:08:00,test,49353,49712,360,24,0.15,49727,2026-08-07 03:08:00,49742,2026-08-07 04:08:00,49772,2026-08-07 06:08:00,49832,2026-08-07 10:08:00
49713,2026-08-07 02:12:00,test,49354,49713,360,24,0.15,49728,2026-08-07 03:12:00,49743,2026-08-07 04:12:00,49773,2026-08-07 06:12:00,49833,2026-08-07 10:12:00
49714,2026-08-07 02:16:00,test,49355,49714,360,24,0.15,49729,2026-08-07 03:16:00,49744,2026-08-07 04:16:00,49774,2026-08-07 06:16:00,49834,2026-08-07 10:16:00
49715,2026-08-07 02:20:00,test,49356,49715,360,24,0.15,49730,2026-08-07 03:20:00,49745,2026-08-07 04:20:00,49775,2026-08-07 06:20:00,49835,2026-08-07 10:20:00
49716,2026-08-07 02:24:00,test,49357,49716,360,24,0.15,49731,2026-08-07 03:24:00,49746,2026-08-07 04:24:00,49776,2026-08-07 06:24:00,49836,2026-08-07 10:24:00
49717,2026-08-07 02:28:00,test,49358,49717,360,24,0.15,49732,2026-08-07 03:28:00,49747,2026-08-07 04:28:00,49777,2026-08-07 06:28:00,49837,2026-08-07 10:28:00
49718,2026-08-07 02:32:00,test,49359,49718,360,24,0.15,49733,2026-08-07 03:32:00,49748,2026-08-07 04:32:00,49778,2026-08-07 06:32:00,49838,2026-08-07 10:32:00
49720,2026-08-07 02:40:00,test,49361,49720,360,24,0.15,49735,2026-08-07 03:40:00,49750,2026-08-07 04:40:00,49780,2026-08-07 06:40:00,49840,2026-08-07 10:40:00
49722,2026-08-07 02:48:00,test,49363,49722,360,24,0.15,49737,2026-08-07 03:48:00,49752,2026-08-07 04:48:00,49782,2026-08-07 06:48:00,49842,2026-08-07 10:48:00
49723,2026-08-07 02:52:00,test,49364,49723,360,24,0.15,49738,2026-08-07 03:52:00,49753,2026-08-07 04:52:00,49783,2026-08-07 06:52:00,49843,2026-08-07 10:52:00
49725,2026-08-07 03:00:00,test,49366,49725,360,24,0.15,49740,2026-08-07 04:00:00,49755,2026-08-07 05:00:00,49785,2026-08-07 07:00:00,49845,2026-08-07 11:00:00
49726,2026-08-07 03:04:00,test,49367,49726,360,24,0.15,49741,2026-08-07 04:04:00,49756,2026-08-07 05:04:00,49786,2026-08-07 07:04:00,49846,2026-08-07 11:04:00
49727,2026-08-07 03:08:00,test,49368,49727,360,24,0.15,49742,2026-08-07 04:08:00,49757,2026-08-07 05:08:00,49787,2026-08-07 07:08:00,49847,2026-08-07 11:08:00
49728,2026-08-07 03:12:00,test,49369,49728,360,24,0.15,49743,2026-08-07 04:12:00,49758,2026-08-07 05:12:00,49788,2026-08-07 07:12:00,49848,2026-08-07 11:12:00
49729,2026-08-07 03:16:00,test,49370,49729,360,24,0.15,49744,2026-08-07 04:16:00,49759,2026-08-07 05:16:00,49789,2026-08-07 07:16:00,49849,2026-08-07 11:16:00
49731,2026-08-07 03:24:00,test,49372,49731,360,24,0.15,49746,2026-08-07 04:24:00,49761,2026-08-07 05:24:00,49791,2026-08-07 07:24:00,49851,2026-08-07 11:24:00
49732,2026-08-07 03:28:00,test,49373,49732,360,24,0.15,49747,2026-08-07 04:28:00,49762,2026-08-07 05:28:00,49792,2026-08-07 07:28:00,49852,2026-08-07 11:28:00
49733,2026-08-07 03:32:00,test,49374,49733,360,24,0.15,49748,2026-08-07 04:32:00,49763,2026-08-07 05:32:00,49793,2026-08-07 07:32:00,49853,2026-08-07 11:32:00
49734,2026-08-07 03:36:00,test,49375,49734,360,24,0.15,49749,2026-08-07 04:36:00,49764,2026-08-07 05:36:00,49794,2026-08-07 07:36:00,49854,2026-08-07 11:36:00
49735,2026-08-07 03:40:00,test,49376,49735,360,24,0.15,49750,2026-08-07 04:40:00,49765,2026-08-07 05:40:00,49795,2026-08-07 07:40:00,49855,2026-08-07 11:40:00
49736,2026-08-07 03:44:00,test,49377,49736,360,24,0.15,49751,2026-08-07 04:44:00,49766,2026-08-07 05:44:00,49796,2026-08-07 07:44:00,49856,2026-08-07 11:44:00
49737,2026-08-07 03:48:00,test,49378,49737,360,24,0.15,49752,2026-08-07 04:48:00,49767,2026-08-07 05:48:00,49797,2026-08-07 07:48:00,49857,2026-08-07 11:48:00
49738,2026-08-07 03:52:00,test,49379,49738,360,24,0.15,49753,2026-08-07 04:52:00,49768,2026-08-07 05:52:00,49798,2026-08-07 07:52:00,49858,2026-08-07 11:52:00
49744,2026-08-07 04:16:00,test,49385,49744,360,24,0.15,49759,2026-08-07 05:16:00,49774,2026-08-07 06:16:00,49804,2026-08-07 08:16:00,49864,2026-08-07 12:16:00
49746,2026-08-07 04:24:00,test,49387,49746,360,24,0.15,49761,2026-08-07 05:24:00,49776,2026-08-07 06:24:00,49806,2026-08-07 08:24:00,49866,2026-08-07 12:24:00
49747,2026-08-07 04:28:00,test,49388,49747,360,24,0.15,49762,2026-08-07 05:28:00,49777,2026-08-07 06:28:00,49807,2026-08-07 08:28:00,49867,2026-08-07 12:28:00
49748,2026-08-07 04:32:00,test,49389,49748,360,24,0.15,49763,2026-08-07 05:32:00,49778,2026-08-07 06:32:00,49808,2026-08-07 08:32:00,49868,2026-08-07 12:32:00
49749,2026-08-07 04:36:00,test,49390,49749,360,24,0.15,49764,2026-08-07 05:36:00,49779,2026-08-07 06:36:00,49809,2026-08-07 08:36:00,49869,2026-08-07 12:36:00
49750,2026-08-07 04:40:00,test,49391,49750,360,24,0.15,49765,2026-08-07 05:40:00,49780,2026-08-07 06:40:00,49810,2026-08-07 08:40:00,49870,2026-08-07 12:40:00
49751,2026-08-07 04:44:00,test,49392,49751,360,24,0.15,49766,2026-08-07 05:44:00,49781,2026-08-07 06:44:00,49811,2026-08-07 08:44:00,49871,2026-08-07 12:44:00
49755,2026-08-07 05:00:00,test,49396,49755,360,24,0.15,49770,2026-08-07 06:00:00,49785,2026-08-07 07:00:00,49815,2026-08-07 09:00:00,49875,2026-08-07 13:00:00
49757,2026-08-07 05:08:00,test,49398,49757,360,24,0.15,49772,2026-08-07 06:08:00,49787,2026-08-07 07:08:00,49817,2026-08-07 09:08:00,49877,2026-08-07 13:08:00
49758,2026-08-07 05:12:00,test,49399,49758,360,24,0.15,49773,2026-08-07 06:12:00,49788,2026-08-07 07:12:00,49818,2026-08-07 09:12:00,49878,2026-08-07 13:12:00
49759,2026-08-07 05:16:00,test,49400,49759,360,24,0.15,49774,2026-08-07 06:16:00,49789,2026-08-07 07:16:00,49819,2026-08-07 09:16:00,49879,2026-08-07 13:16:00
49760,2026-08-07 05:20:00,test,49401,49760,360,24,0.15,49775,2026-08-07 06:20:00,49790,2026-08-07 07:20:00,49820,2026-08-07 09:20:00,49880,2026-08-07 13:20:00
49761,2026-08-07 05:24:00,test,49402,49761,360,24,0.15,49776,2026-08-07 06:24:00,49791,2026-08-07 07:24:00,49821,2026-08-07 09:24:00,49881,2026-08-07 13:24:00
49762,2026-08-07 05:28:00,test,49403,49762,360,24,0.15,49777,2026-08-07 06:28:00,49792,2026-08-07 07:28:00,49822,2026-08-07 09:28:00,49882,2026-08-07 13:28:00
49763,2026-08-07 05:32:00,test,49404,49763,360,24,0.15,49778,2026-08-07 06:32:00,49793,2026-08-07 07:32:00,49823,2026-08-07 09:32:00,49883,2026-08-07 13:32:00
49764,2026-08-07 05:36:00,test,49405,49764,360,24,0.15,49779,2026-08-07 06:36:00,49794,2026-08-07 07:36:00,49824,2026-08-07 09:36:00,49884,2026-08-07 13:36:00
49766,2026-08-07 05:44:00,test,49407,49766,360,24,0.15,49781,2026-08-07 06:44:00,49796,2026-08-07 07:44:00,49826,2026-08-07 09:44:00,49886,2026-08-07 13:44:00
49767,2026-08-07 05:48:00,test,49408,49767,360,24,0.15,49782,2026-08-07 06:48:00,49797,2026-08-07 07:48:00,49827,2026-08-07 09:48:00,49887,2026-08-07 13:48:00
49768,2026-08-07 05:52:00,test,49409,49768,360,24,0.15,49783,2026-08-07 06:52:00,49798,2026-08-07 07:52:00,49828,2026-08-07 09:52:00,49888,2026-08-07 13:52:00
49769,2026-08-07 05:56:00,test,49410,49769,360,24,0.15,49784,2026-08-07 06:56:00,49799,2026-08-07 07:56:00,49829,2026-08-07 09:56:00,49889,2026-08-07 13:56:00
49772,2026-08-07 06:08:00,test,49413,49772,360,24,0.15,49787,2026-08-07 07:08:00,49802,2026-08-07 08:08:00,49832,2026-08-07 10:08:00,49892,2026-08-07 14:08:00
49774,2026-08-07 06:16:00,test,49415,49774,360,24,0.15,49789,2026-08-07 07:16:00,49804,2026-08-07 08:16:00,49834,2026-08-07 10:16:00,49894,2026-08-07 14:16:00
49775,2026-08-07 06:20:00,test,49416,49775,360,24,0.15,49790,2026-08-07 07:20:00,49805,2026-08-07 08:20:00,49835,2026-08-07 10:20:00,49895,2026-08-07 14:20:00
49776,2026-08-07 06:24:00,test,49417,49776,360,24,0.15,49791,2026-08-07 07:24:00,49806,2026-08-07 08:24:00,49836,2026-08-07 10:24:00,49896,2026-08-07 14:24:00
49777,2026-08-07 06:28:00,test,49418,49777,360,24,0.15,49792,2026-08-07 07:28:00,49807,2026-08-07 08:28:00,49837,2026-08-07 10:28:00,49897,2026-08-07 14:28:00
49780,2026-08-07 06:40:00,test,49421,49780,360,24,0.15,49795,2026-08-07 07:40:00,49810,2026-08-07 08:40:00,49840,2026-08-07 10:40:00,49900,2026-08-07 14:40:00
49781,2026-08-07 06:44:00,test,49422,49781,360,24,0.15,49796,2026-08-07 07:44:00,49811,2026-08-07 08:44:00,49841,2026-08-07 10:44:00,49901,2026-08-07 14:44:00
49783,2026-08-07 06:52:00,test,49424,49783,360,24,0.15,49798,2026-08-07 07:52:00,49813,2026-08-07 08:52:00,49843,2026-08-07 10:52:00,49903,2026-08-07 14:52:00
49784,2026-08-07 06:56:00,test,49425,49784,360,24,0.15,49799,2026-08-07 07:56:00,49814,2026-08-07 08:56:00,49844,2026-08-07 10:56:00,49904,2026-08-07 14:56:00
49786,2026-08-07 07:04:00,test,49427,49786,360,24,0.15,49801,2026-08-07 08:04:00,49816,2026-08-07 09:04:00,49846,2026-08-07 11:04:00,49906,2026-08-07 15:04:00
49787,2026-08-07 07:08:00,test,49428,49787,360,24,0.15,49802,2026-08-07 08:08:00,49817,2026-08-07 09:08:00,49847,2026-08-07 11:08:00,49907,2026-08-07 15:08:00
49789,2026-08-07 07:16:00,test,49430,49789,360,24,0.15,49804,2026-08-07 08:16:00,49819,2026-08-07 09:16:00,49849,2026-08-07 11:16:00,49909,2026-08-07 15:16:00
49790,2026-08-07 07:20:00,test,49431,49790,360,24,0.15,49805,2026-08-07 08:20:00,49820,2026-08-07 09:20:00,49850,2026-08-07 11:20:00,49910,2026-08-07 15:20:00
49791,2026-08-07 07:24:00,test,49432,49791,360,24,0.15,49806,2026-08-07 08:24:00,49821,2026-08-07 09:24:00,49851,2026-08-07 11:24:00,49911,2026-08-07 15:24:00
49792,2026-08-07 07:28:00,test,49433,49792,360,24,0.15,49807,2026-08-07 08:28:00,49822,2026-08-07 09:28:00,49852,2026-08-07 11:28:00,49912,2026-08-07 15:28:00
49793,2026-08-07 07:32:00,test,49434,49793,360,24,0.15,49808,2026-08-07 08:32:00,49823,2026-08-07 09:32:00,49853,2026-08-07 11:32:00,49913,2026-08-07 15:32:00
49794,2026-08-07 07:36:00,test,49435,49794,360,24,0.15,49809,2026-08-07 08:36:00,49824,2026-08-07 09:36:00,49854,2026-08-07 11:36:00,49914,2026-08-07 15:36:00
49795,2026-08-07 07:40:00,test,49436,49795,360,24,0.15,49810,2026-08-07 08:40:00,49825,2026-08-07 09:40:00,49855,2026-08-07 11:40:00,49915,2026-08-07 15:40:00
49796,2026-08-07 07:44:00,test,49437,49796,360,24,0.15,49811,2026-08-07 08:44:00,49826,2026-08-07 09:44:00,49856,2026-08-07 11:44:00,49916,2026-08-07 15:44:00
49797,2026-08-07 07:48:00,test,49438,49797,360,24,0.15,49812,2026-08-07 08:48:00,49827,2026-08-07 09:48:00,49857,2026-08-07 11:48:00,49917,2026-08-07 15:48:00
49799,2026-08-07 07:56:00,test,49440,49799,360,24,0.15,49814,2026-08-07 08:56:00,49829,2026-08-07 09:56:00,49859,2026-08-07 11:56:00,49919,2026-08-07 15:56:00
49800,2026-08-07 08:00:00,test,49441,49800,360,24,0.15,49815,2026-08-07 09:00:00,49830,2026-08-07 10:00:00,49860,2026-08-07 12:00:00,49920,2026-08-07 16:00:00
49803,2026-08-07 08:12:00,test,49444,49803,360,24,0.15,49818,2026-08-07 09:12:00,49833,2026-08-07 10:12:00,49863,2026-08-07 12:12:00,49923,2026-08-07 16:12:00
49805,2026-08-07 08:20:00,test,49446,49805,360,24,0.15,49820,2026-08-07 09:20:00,49835,2026-08-07 10:20:00,49865,2026-08-07 12:20:00,49925,2026-08-07 16:20:00
49806,2026-08-07 08:24:00,test,49447,49806,360,24,0.15,49821,2026-08-07 09:24:00,49836,2026-08-07 10:24:00,49866,2026-08-07 12:24:00,49926,2026-08-07 16:24:00
49807,2026-08-07 08:28:00,test,49448,49807,360,24,0.15,49822,2026-08-07 09:28:00,49837,2026-08-07 10:28:00,49867,2026-08-07 12:28:00,49927,2026-08-07 16:28:00
49808,2026-08-07 08:32:00,test,49449,49808,360,24,0.15,49823,2026-08-07 09:32:00,49838,2026-08-07 10:32:00,49868,2026-08-07 12:32:00,49928,2026-08-07 16:32:00
49811,2026-08-07 08:44:00,test,49452,49811,360,24,0.15,49826,2026-08-07 09:44:00,49841,2026-08-07 10:44:00,49871,2026-08-07 12:44:00,49931,2026-08-07 16:44:00
49815,2026-08-07 09:00:00,test,49456,49815,360,24,0.15,49830,2026-08-07 10:00:00,49845,2026-08-07 11:00:00,49875,2026-08-07 13:00:00,49935,2026-08-07 17:00:00
49816,2026-08-07 09:04:00,test,49457,49816,360,24,0.15,49831,2026-08-07 10:04:00,49846,2026-08-07 11:04:00,49876,2026-08-07 13:04:00,49936,2026-08-07 17:04:00
49818,2026-08-07 09:12:00,test,49459,49818,360,24,0.15,49833,2026-08-07 10:12:00,49848,2026-08-07 11:12:00,49878,2026-08-07 13:12:00,49938,2026-08-07 17:12:00
49819,2026-08-07 09:16:00,test,49460,49819,360,24,0.15,49834,2026-08-07 10:16:00,49849,2026-08-07 11:16:00,49879,2026-08-07 13:16:00,49939,2026-08-07 17:16:00
49820,2026-08-07 09:20:00,test,49461,49820,360,24,0.15,49835,2026-08-07 10:20:00,49850,2026-08-07 11:20:00,49880,2026-08-07 13:20:00,49940,2026-08-07 17:20:00
49822,2026-08-07 09:28:00,test,49463,49822,360,24,0.15,49837,2026-08-07 10:28:00,49852,2026-08-07 11:28:00,49882,2026-08-07 13:28:00,49942,2026-08-07 17:28:00
49823,2026-08-07 09:32:00,test,49464,49823,360,24,0.15,49838,2026-08-07 10:32:00,49853,2026-08-07 11:32:00,49883,2026-08-07 13:32:00,49943,2026-08-07 17:32:00
49826,2026-08-07 09:44:00,test,49467,49826,360,24,0.15,49841,2026-08-07 10:44:00,49856,2026-08-07 11:44:00,49886,2026-08-07 13:44:00,49946,2026-08-07 17:44:00
49828,2026-08-07 09:52:00,test,49469,49828,360,24,0.15,49843,2026-08-07 10:52:00,49858,2026-08-07 11:52:00,49888,2026-08-07 13:52:00,49948,2026-08-07 17:52:00
49829,2026-08-07 09:56:00,test,49470,49829,360,24,0.15,49844,2026-08-07 10:56:00,49859,2026-08-07 11:56:00,49889,2026-08-07 13:56:00,49949,2026-08-07 17:56:00
49833,2026-08-07 10:12:00,test,49474,49833,360,24,0.15,49848,2026-08-07 11:12:00,49863,2026-08-07 12:12:00,49893,2026-08-07 14:12:00,49953,2026-08-07 18:12:00
49836,2026-08-07 10:24:00,test,49477,49836,360,24,0.15,49851,2026-08-07 11:24:00,49866,2026-08-07 12:24:00,49896,2026-08-07 14:24:00,49956,2026-08-07 18:24:00
49837,2026-08-07 10:28:00,test,49478,49837,360,24,0.15,49852,2026-08-07 11:28:00,49867,2026-08-07 12:28:00,49897,2026-08-07 14:28:00,49957,2026-08-07 18:28:00
49839,2026-08-07 10:36:00,test,49480,49839,360,24,0.15,49854,2026-08-07 11:36:00,49869,2026-08-07 12:36:00,49899,2026-08-07 14:36:00,49959,2026-08-07 18:36:00
49840,2026-08-07 10:40:00,test,49481,49840,360,24,0.15,49855,2026-08-07 11:40:00,49870,2026-08-07 12:40:00,49900,2026-08-07 14:40:00,49960,2026-08-07 18:40:00
49841,2026-08-07 10:44:00,test,49482,49841,360,24,0.15,49856,2026-08-07 11:44:00,49871,2026-08-07 12:44:00,49901,2026-08-07 14:44:00,49961,2026-08-07 18:44:00
49848,2026-08-07 11:12:00,test,49489,49848,360,24,0.15,49863,2026-08-07 12:12:00,49878,2026-08-07 13:12:00,49908,2026-08-07 15:12:00,49968,2026-08-07 19:12:00
49849,2026-08-07 11:16:00,test,49490,49849,360,24,0.15,49864,2026-08-07 12:16:00,49879,2026-08-07 13:16:00,49909,2026-08-07 15:16:00,49969,2026-08-07 19:16:00
49850,2026-08-07 11:20:00,test,49491,49850,360,24,0.15,49865,2026-08-07 12:20:00,49880,2026-08-07 13:20:00,49910,2026-08-07 15:20:00,49970,2026-08-07 19:20:00
49851,2026-08-07 11:24:00,test,49492,49851,360,24,0.15,49866,2026-08-07 12:24:00,49881,2026-08-07 13:24:00,49911,2026-08-07 15:24:00,49971,2026-08-07 19:24:00
49853,2026-08-07 11:32:00,test,49494,49853,360,24,0.15,49868,2026-08-07 12:32:00,49883,2026-08-07 13:32:00,49913,2026-08-07 15:32:00,49973,2026-08-07 19:32:00
49854,2026-08-07 11:36:00,test,49495,49854,360,24,0.15,49869,2026-08-07 12:36:00,49884,2026-08-07 13:36:00,49914,2026-08-07 15:36:00,49974,2026-08-07 19:36:00
49860,2026-08-07 12:00:00,test,49501,49860,360,24,0.15,49875,2026-08-07 13:00:00,49890,2026-08-07 14:00:00,49920,2026-08-07 16:00:00,49980,2026-08-07 20:00:00
49862,2026-08-07 12:08:00,test,49503,49862,360,24,0.15,49877,2026-08-07 13:08:00,49892,2026-08-07 14:08:00,49922,2026-08-07 16:08:00,49982,2026-08-07 20:08:00
49865,2026-08-07 12:20:00,test,49506,49865,360,24,0.15,49880,2026-08-07 13:20:00,49895,2026-08-07 14:20:00,49925,2026-08-07 16:20:00,49985,2026-08-07 20:20:00
49866,2026-08-07 12:24:00,test,49507,49866,360,24,0.15,49881,2026-08-07 13:24:00,49896,2026-08-07 14:24:00,49926,2026-08-07 16:24:00,49986,2026-08-07 20:24:00
49867,2026-08-07 12:28:00,test,49508,49867,360,24,0.15,49882,2026-08-07 13:28:00,49897,2026-08-07 14:28:00,49927,2026-08-07 16:28:00,49987,2026-08-07 20:28:00
49869,2026-08-07 12:36:00,test,49510,49869,360,24,0.15,49884,2026-08-07 13:36:00,49899,2026-08-07 14:36:00,49929,2026-08-07 16:36:00,49989,2026-08-07 20:36:00
49871,2026-08-07 12:44:00,test,49512,49871,360,24,0.15,49886,2026-08-07 13:44:00,49901,2026-08-07 14:44:00,49931,2026-08-07 16:44:00,49991,2026-08-07 20:44:00
49873,2026-08-07 12:52:00,test,49514,49873,360,24,0.15,49888,2026-08-07 13:52:00,49903,2026-08-07 14:52:00,49933,2026-08-07 16:52:00,49993,2026-08-07 20:52:00
49874,2026-08-07 12:56:00,test,49515,49874,360,24,0.15,49889,2026-08-07 13:56:00,49904,2026-08-07 14:56:00,49934,2026-08-07 16:56:00,49994,2026-08-07 20:56:00
49875,2026-08-07 13:00:00,test,49516,49875,360,24,0.15,49890,2026-08-07 14:00:00,49905,2026-08-07 15:00:00,49935,2026-08-07 17:00:00,49995,2026-08-07 21:00:00
49878,2026-08-07 13:12:00,test,49519,49878,360,24,0.15,49893,2026-08-07 14:12:00,49908,2026-08-07 15:12:00,49938,2026-08-07 17:12:00,49998,2026-08-07 21:12:00
49879,2026-08-07 13:16:00,test,49520,49879,360,24,0.15,49894,2026-08-07 14:16:00,49909,2026-08-07 15:16:00,49939,2026-08-07 17:16:00,49999,2026-08-07 21:16:00
49880,2026-08-07 13:20:00,test,49521,49880,360,24,0.15,49895,2026-08-07 14:20:00,49910,2026-08-07 15:20:00,49940,2026-08-07 17:20:00,50000,2026-08-07 21:20:00
49882,2026-08-07 13:28:00,test,49523,49882,360,24,0.15,49897,2026-08-07 14:28:00,49912,2026-08-07 15:28:00,49942,2026-08-07 17:28:00,50002,2026-08-07 21:28:00
49884,2026-08-07 13:36:00,test,49525,49884,360,24,0.15,49899,2026-08-07 14:36:00,49914,2026-08-07 15:36:00,49944,2026-08-07 17:36:00,50004,2026-08-07 21:36:00
49885,2026-08-07 13:40:00,test,49526,49885,360,24,0.15,49900,2026-08-07 14:40:00,49915,2026-08-07 15:40:00,49945,2026-08-07 17:40:00,50005,2026-08-07 21:40:00
49886,2026-08-07 13:44:00,test,49527,49886,360,24,0.15,49901,2026-08-07 14:44:00,49916,2026-08-07 15:44:00,49946,2026-08-07 17:44:00,50006,2026-08-07 21:44:00
49889,2026-08-07 13:56:00,test,49530,49889,360,24,0.15,49904,2026-08-07 14:56:00,49919,2026-08-07 15:56:00,49949,2026-08-07 17:56:00,50009,2026-08-07 21:56:00
49893,2026-08-07 14:12:00,test,49534,49893,360,24,0.15,49908,2026-08-07 15:12:00,49923,2026-08-07 16:12:00,49953,2026-08-07 18:12:00,50013,2026-08-07 22:12:00
49896,2026-08-07 14:24:00,test,49537,49896,360,24,0.15,49911,2026-08-07 15:24:00,49926,2026-08-07 16:24:00,49956,2026-08-07 18:24:00,50016,2026-08-07 22:24:00
49897,2026-08-07 14:28:00,test,49538,49897,360,24,0.15,49912,2026-08-07 15:28:00,49927,2026-08-07 16:28:00,49957,2026-08-07 18:28:00,50017,2026-08-07 22:28:00
49898,2026-08-07 14:32:00,test,49539,49898,360,24,0.15,49913,2026-08-07 15:32:00,49928,2026-08-07 16:32:00,49958,2026-08-07 18:32:00,50018,2026-08-07 22:32:00
49899,2026-08-07 14:36:00,test,49540,49899,360,24,0.15,49914,2026-08-07 15:36:00,49929,2026-08-07 16:36:00,49959,2026-08-07 18:36:00,50019,2026-08-07 22:36:00
